qtd_filhos;idade;tempo_emprego;qt_pessoas_residencia;renda
0;49;15.616438356164384;1.0;4042.58
0;33;0.5123287671232877;2.0;2884.28
0;58;;2.0;1370.6
0;56;;2.0;3129.66
0;35;9.38082191780822;2.0;6048.02
0;39;3.684931506849315;1.0;3492.89
1;42;21.46575342465753;3.0;8737.25
0;53;;2.0;1621.05
3;32;9.04931506849315;5.0;6788.14
0;48;30.306849315068487;2.0;7878.12
0;40;12.304109589041095;2.0;5740.83
0;29;3.684931506849315;2.0;1563.88
0;42;13.243835616438355;2.0;2735.24
0;47;5.846575342465752;1.0;3008.23
0;43;4.178082191780821;2.0;3040.6
0;62;;2.0;3735.55
1;35;4.454794520547946;3.0;18108.79
0;58;;2.0;4237.2
0;63;;2.0;3400.65
0;65;;1.0;1779.02
0;59;3.7013698630136975;2.0;1533.7
2;41;1.8465753424657527;4.0;4095.13
0;57;31.36438356164384;2.0;3288.75
1;33;6.06027397260274;3.0;3354.07
0;47;2.6794520547945204;2.0;2038.77
0;47;9.772602739726029;2.0;6182.22
0;45;27.36438356164384;2.0;7397.04
0;45;;2.0;3696.9
2;36;7.4520547945205475;4.0;372.25
0;57;11.96986301369863;2.0;18248.7
0;49;8.367123287671232;1.0;2227.42
0;64;;2.0;3451.7
0;47;6.849315068493151;2.0;1826.3
0;56;10.082191780821915;2.0;2881.14
0;48;23.23013698630137;2.0;6621.21
0;29;1.6164383561643836;1.0;1382.82
2;35;3.8328767123287673;4.0;6946.3
1;26;5.613698630136986;3.0;2978.27
1;44;5.5178082191780815;3.0;2943.1
0;27;5.715068493150685;1.0;983.6
0;51;;1.0;4476.88
0;62;;2.0;709.15
2;34;2.4219178082191783;4.0;3444.58
0;60;4.216438356164384;1.0;9776.99
2;42;1.9616438356164383;4.0;1795.16
0;64;;2.0;1783.25
0;40;7.545205479452054;1.0;2478.62
0;33;3.287671232876712;2.0;6694.05
1;44;11.895890410958906;3.0;4433.36
0;35;15.282191780821917;2.0;2143.16
0;50;11.189041095890412;2.0;6711.45
0;45;3.6;2.0;4984.77
1;32;2.7643835616438355;3.0;2571.0
0;26;4.293150684931507;1.0;6068.32
0;48;12.189041095890412;1.0;8879.33
0;66;;1.0;688.25
0;33;0.5123287671232877;2.0;1872.5
0;56;10.868493150684932;1.0;1561.65
1;48;7.810958904109589;3.0;6084.05
0;47;0.673972602739726;2.0;1711.05
2;34;0.6191780821917808;4.0;6667.98
1;36;1.0767123287671232;3.0;2274.63
0;49;3.328767123287671;2.0;1845.63
0;35;8.695890410958905;2.0;1105.89
0;58;7.5178082191780815;2.0;5826.58
0;52;12.147945205479452;2.0;7633.03
0;49;31.64931506849315;2.0;10632.31
0;65;;2.0;5346.55
0;38;14.189041095890412;2.0;2542.1
0;66;;2.0;6158.71
0;44;4.265753424657534;1.0;2776.36
0;38;3.2684931506849315;1.0;4723.97
0;59;;2.0;8120.55
0;58;;2.0;4067.25
0;27;1.2602739726027397;2.0;4684.18
0;34;15.306849315068495;2.0;2671.42
2;35;0.4301369863013699;4.0;933.62
1;37;14.304109589041095;3.0;3172.33
0;26;0.6;1.0;4505.97
0;54;14.6986301369863;2.0;1689.11
0;62;;1.0;1425.5
0;36;3.5095890410958903;2.0;1129.93
0;59;;2.0;4806.51
0;56;3.1808219178082187;2.0;4492.55
0;55;;2.0;2393.49
0;59;7.410958904109589;2.0;13851.09
0;45;15.778082191780822;2.0;2677.81
0;55;0.6109589041095891;2.0;2870.11
0;58;9.975342465753425;2.0;2427.6
0;45;0.4931506849315068;2.0;5152.59
0;60;;2.0;2439.04
2;32;6.347945205479452;4.0;3172.29
2;34;1.4383561643835616;4.0;2184.56
1;34;1.0767123287671232;3.0;1178.01
1;32;0.2493150684931507;3.0;2929.33
0;41;2.0136986301369864;2.0;2850.03
0;39;19.638356164383566;2.0;3097.37
0;57;;2.0;1589.47
0;29;10.142465753424656;2.0;9625.05
2;26;7.293150684931509;4.0;11110.98
1;50;5.756164383561643;2.0;9823.78
1;40;11.772602739726029;3.0;23659.2
3;33;1.8410958904109591;5.0;3345.63
0;60;4.126027397260274;2.0;9228.48
1;42;0.8356164383561644;2.0;2263.97
2;30;11.627397260273971;4.0;1248.33
0;62;;2.0;1786.94
0;54;1.868493150684932;2.0;2793.98
1;37;4.528767123287671;3.0;4590.1
0;57;25.695890410958903;2.0;14560.36
0;31;10.676712328767124;2.0;8616.3
0;62;;1.0;1662.29
0;47;0.3890410958904109;1.0;1533.97
0;36;7.92876712328767;2.0;995.24
0;45;15.778082191780822;2.0;9065.05
0;62;;1.0;2442.48
0;28;1.1753424657534246;2.0;1600.93
0;30;7.432876712328768;2.0;795.56
1;45;11.02191780821918;2.0;10171.29
0;34;11.065753424657538;2.0;4632.03
0;58;3.7698630136986298;1.0;1107.64
2;40;12.857534246575346;4.0;3531.35
0;54;;2.0;2793.97
1;37;14.304109589041095;3.0;3018.96
1;26;0.3808219178082192;3.0;3586.38
0;50;0.3753424657534247;2.0;1938.77
0;34;1.0986301369863014;2.0;1166.31
0;60;;2.0;1879.58
0;46;19.9013698630137;2.0;3578.94
0;55;2.347945205479452;2.0;2025.35
1;29;6.802739726027397;3.0;9664.32
0;49;1.5205479452054795;1.0;2784.7
0;65;;2.0;3512.32
0;56;26.252054794520543;2.0;2272.02
0;29;3.2191780821917813;2.0;3951.45
1;40;17.350684931506848;2.0;1602.2
0;46;2.5342465753424657;2.0;689.25
1;41;7.8;3.0;3249.59
0;49;27.728767123287675;2.0;2742.03
0;27;5.268493150684932;2.0;5910.77
0;52;2.128767123287671;2.0;4723.15
3;43;20.27671232876712;5.0;3173.19
2;36;6.786301369863014;4.0;7111.14
1;32;7.413698630136985;2.0;1131.96
0;59;2.8;2.0;3759.8
1;36;0.9534246575342464;3.0;3249.43
0;60;;2.0;1966.52
0;47;6.646575342465752;2.0;3912.45
0;29;1.9315068493150684;2.0;8971.94
0;30;1.295890410958904;2.0;2152.79
2;30;5.328767123287672;4.0;4403.12
0;52;32.74246575342466;1.0;7644.74
0;49;27.728767123287675;2.0;3836.95
0;54;;2.0;1863.54
0;60;29.04109589041096;1.0;4341.43
0;49;2.8465753424657536;2.0;1444.22
1;35;3.3232876712328765;3.0;11376.7
0;56;;2.0;1282.62
0;36;0.6438356164383562;1.0;7122.97
1;49;4.964383561643834;3.0;1198.47
0;64;5.717808219178082;2.0;1403.36
2;27;5.04109589041096;4.0;3223.04
0;40;12.032876712328768;2.0;1052.99
0;36;4.975342465753425;2.0;7400.26
0;43;5.219178082191782;1.0;2375.45
0;27;3.602739726027397;2.0;6263.42
1;42;4.424657534246577;2.0;1016.0
0;51;5.046575342465753;2.0;1947.99
0;28;2.010958904109589;2.0;3635.97
0;54;14.6986301369863;2.0;3341.2
0;28;5.35068493150685;2.0;5151.91
0;42;5.413698630136985;1.0;11850.51
0;32;4.101369863013699;1.0;763.67
0;55;;2.0;1441.5
1;31;13.723287671232876;3.0;2252.05
1;34;6.8;3.0;4755.4
0;28;4.353424657534247;1.0;1921.08
1;34;14.643835616438356;3.0;1813.89
1;34;15.687671232876712;3.0;3351.38
0;42;8.134246575342466;2.0;2102.19
0;59;12.438356164383562;2.0;5637.01
0;38;6.53972602739726;2.0;5527.06
0;67;;2.0;3193.15
0;41;0.4657534246575342;2.0;2255.64
0;34;3.7863013698630135;2.0;334.56
0;32;6.197260273972603;2.0;2409.08
0;62;14.473972602739725;1.0;7234.4
1;30;1.03013698630137;3.0;816.2
1;46;0.8821917808219178;3.0;3607.94
0;61;;1.0;1616.8
1;36;3.638356164383562;3.0;1304.7
0;30;10.610958904109587;1.0;19383.74
0;53;9.183561643835615;2.0;1121.82
2;41;3.9342465753424656;4.0;2076.44
0;43;4.131506849315069;2.0;8334.29
0;50;6.934246575342466;1.0;3689.03
0;45;0.926027397260274;1.0;6082.54
0;53;2.043835616438356;2.0;1925.53
0;65;;2.0;1733.31
2;37;0.6547945205479452;4.0;917.12
0;40;9.63835616438356;2.0;5250.02
0;43;0.6;2.0;2583.17
0;50;4.2027397260273975;1.0;3457.45
0;63;;2.0;3136.77
1;38;0.6356164383561644;3.0;5239.18
0;46;8.06027397260274;2.0;2688.55
0;27;2.8027397260273967;2.0;1769.88
2;35;13.635616438356164;4.0;1828.44
0;27;6.846575342465752;2.0;3327.04
2;33;2.3013698630136985;4.0;669.99
1;40;20.27671232876712;3.0;4434.63
0;43;15.972602739726028;2.0;5248.1
0;52;14.054794520547944;2.0;3356.39
0;60;;2.0;1879.58
0;54;4.312328767123288;2.0;3964.23
0;32;1.9342465753424656;1.0;3210.52
1;47;1.5123287671232877;3.0;2459.23
0;29;4.410958904109589;2.0;804.07
0;63;;1.0;3679.62
0;37;9.934246575342463;2.0;1752.01
0;42;2.1095890410958904;2.0;1763.52
1;40;5.265753424657534;3.0;823.94
0;66;;2.0;3306.24
2;33;2.3013698630136985;4.0;2227.91
0;31;6.761643835616439;2.0;9311.95
0;53;10.663013698630136;2.0;4194.22
0;46;20.02739726027397;2.0;1497.11
0;51;19.534246575342465;2.0;9533.71
0;33;9.134246575342466;1.0;813.97
1;38;16.526027397260275;3.0;5033.93
0;27;5.112328767123287;2.0;2863.73
0;47;3.3835616438356166;2.0;5703.44
1;41;3.0986301369863014;2.0;2881.8
0;60;;1.0;4613.19
0;41;0.4657534246575342;2.0;1796.33
0;57;;1.0;7571.03
1;27;1.16986301369863;2.0;2138.22
0;51;;2.0;3484.77
2;46;3.761643835616439;4.0;1934.27
0;41;0.4657534246575342;2.0;2255.64
0;54;4.312328767123288;2.0;2209.76
1;37;14.304109589041095;3.0;2850.25
0;54;4.304109589041096;2.0;5379.21
1;32;7.747945205479453;3.0;10815.85
0;61;;2.0;2560.99
0;27;3.849315068493152;2.0;2567.55
1;45;7.786301369863014;3.0;7356.61
0;37;0.4575342465753425;2.0;1725.12
1;41;21.86027397260274;2.0;4391.48
1;45;5.101369863013699;3.0;5822.71
0;43;1.1835616438356165;1.0;1481.33
0;64;20.531506849315072;2.0;9227.11
3;38;10.967123287671232;5.0;5847.15
1;27;0.3506849315068493;3.0;869.74
0;28;6.2027397260273975;2.0;9989.84
2;29;0.2794520547945205;4.0;1633.3
0;59;3.515068493150685;1.0;4713.09
0;58;2.2136986301369856;2.0;2359.22
2;26;2.180821917808219;4.0;1547.28
0;58;;2.0;1232.94
0;54;;2.0;2557.0
2;36;6.301369863013699;4.0;2073.75
0;54;1.7890410958904108;2.0;2459.9
0;47;8.638356164383561;2.0;1830.72
2;30;4.76986301369863;4.0;1653.34
0;32;10.145205479452056;1.0;17015.01
2;34;0.6191780821917808;4.0;2076.9
2;29;1.0986301369863014;4.0;3857.98
0;55;;2.0;2863.85
0;39;2.364383561643836;1.0;2048.14
0;49;4.947945205479452;2.0;5286.55
0;24;0.7616438356164383;2.0;1961.73
0;38;9.26849315068493;2.0;10378.93
1;37;15.449315068493153;3.0;5495.48
2;31;0.2767123287671233;4.0;6275.9
1;36;4.578082191780823;3.0;854.61
0;35;4.92876712328767;2.0;8338.74
0;57;;2.0;4545.64
0;51;27.03013698630137;1.0;1563.52
0;35;5.638356164383563;2.0;14603.74
0;61;;2.0;2828.99
0;47;8.926027397260274;2.0;4546.68
1;44;10.12054794520548;3.0;1262.74
0;68;;1.0;926.35
0;27;5.139726027397259;2.0;832.38
0;54;8.263013698630138;2.0;2244.6
0;57;1.0876712328767124;2.0;1843.7
0;62;0.6054794520547945;2.0;1914.52
0;48;5.4602739726027405;2.0;2712.73
0;60;7.63013698630137;2.0;34135.23
0;35;2.0465753424657533;2.0;10101.27
0;42;4.490410958904111;2.0;1630.79
0;54;22.871232876712327;2.0;3853.42
0;49;6.468493150684933;2.0;4587.68
0;50;11.189041095890412;2.0;6711.45
1;32;3.263013698630137;3.0;6411.42
0;51;5.635616438356164;2.0;2044.11
0;54;3.0904109589041098;2.0;1116.77
0;64;;1.0;1121.33
0;33;1.1095890410958904;2.0;2209.47
0;24;4.7972602739726025;1.0;2452.71
0;57;35.14246575342466;2.0;3876.42
1;39;9.605479452054793;2.0;2638.0
1;45;9.454794520547946;3.0;2603.27
0;34;14.591780821917803;2.0;4102.27
0;59;;2.0;5419.19
0;62;;1.0;1384.04
1;41;4.4602739726027405;3.0;3370.96
0;47;5.846575342465752;1.0;7268.63
2;36;18.04383561643836;4.0;9841.7
0;64;3.5287671232876714;2.0;1889.89
0;30;2.9424657534246577;1.0;5971.29
0;49;13.186301369863012;1.0;3438.26
0;38;6.53972602739726;2.0;4028.33
1;28;1.4328767123287671;3.0;7845.03
0;56;15.443835616438356;1.0;4793.23
1;46;2.33972602739726;3.0;2504.55
2;35;10.876712328767123;4.0;3221.42
0;52;2.515068493150685;2.0;1416.92
2;34;10.26849315068493;4.0;6563.49
0;64;13.391780821917806;2.0;2435.21
0;51;29.473972602739725;2.0;4913.53
0;58;;2.0;8330.66
0;43;4.208219178082191;2.0;1936.0
0;52;14.372602739726029;1.0;1456.85
1;30;9.547945205479452;3.0;4939.29
1;37;15.449315068493153;3.0;5495.48
0;41;22.945205479452056;2.0;21425.26
1;37;8.479452054794521;3.0;3686.63
0;49;4.7972602739726025;2.0;4945.7
0;27;1.7616438356164383;2.0;2820.64
0;50;0.3753424657534247;2.0;1536.23
0;34;13.523287671232874;2.0;4427.77
0;36;2.1013698630136988;1.0;1530.97
0;52;6.723287671232876;1.0;1961.54
0;60;39.824657534246576;2.0;15406.58
0;60;4.126027397260274;2.0;8367.54
0;29;0.8438356164383561;1.0;1431.73
0;65;;2.0;1812.93
1;37;14.816438356164385;2.0;7184.89
0;65;;1.0;1608.8
0;61;;1.0;1746.06
2;35;10.01917808219178;4.0;3489.49
0;50;0.5424657534246575;2.0;6059.83
2;45;0.9095890410958904;4.0;3813.72
0;47;7.238356164383561;2.0;2182.39
0;61;;1.0;5071.54
0;58;;2.0;2133.74
0;57;38.704109589041096;1.0;3757.98
0;44;5.117808219178082;1.0;1558.51
0;32;8.471232876712326;2.0;4761.08
0;60;;2.0;7126.5
0;54;0.6821917808219178;2.0;1831.95
0;66;8.372602739726027;2.0;4370.96
0;38;;2.0;13621.54
0;34;0.3917808219178082;2.0;1573.15
0;50;11.268493150684929;2.0;4122.07
0;36;6.413698630136985;2.0;3615.11
0;27;1.476712328767123;2.0;2156.4
0;53;7.884931506849315;2.0;5863.78
0;56;;2.0;1094.54
1;35;5.2904109589041095;3.0;3021.56
0;58;;2.0;1806.12
0;67;;2.0;8344.29
0;59;;2.0;3994.72
0;43;0.5945205479452055;2.0;584.65
0;49;27.728767123287675;2.0;2345.08
0;32;0.7808219178082192;2.0;1225.86
0;31;0.3753424657534247;2.0;503.17
0;30;8.435616438356165;2.0;15490.6
1;29;8.673972602739726;2.0;4170.26
1;49;9.465753424657532;3.0;3385.3
0;56;3.1808219178082187;2.0;5462.8
1;38;14.712328767123289;3.0;5190.49
2;36;0.8082191780821918;4.0;5554.75
0;49;3.871232876712329;2.0;3119.72
1;41;0.2986301369863013;3.0;1705.16
0;49;18.32876712328768;2.0;3801.78
0;28;7.104109589041097;1.0;3772.78
0;54;4.216438356164384;2.0;1302.67
0;49;8.367123287671232;1.0;6324.53
0;34;8.958904109589039;1.0;5673.09
2;29;6.934246575342466;4.0;3159.27
1;49;1.0876712328767124;3.0;8012.62
1;31;4.427397260273971;3.0;2145.79
0;52;32.74246575342466;1.0;43957.55
0;27;1.0602739726027397;1.0;1460.41
0;45;15.82739726027397;1.0;6061.5
0;50;5.958904109589041;2.0;4548.17
0;62;;2.0;806.91
2;35;5.717808219178082;4.0;2797.16
0;57;;1.0;1974.83
0;53;5.049315068493152;2.0;8367.73
0;40;22.145205479452056;2.0;9982.15
0;34;2.0465753424657533;2.0;2143.19
1;34;12.383561643835616;3.0;11074.38
0;51;4.0547945205479445;2.0;1686.92
0;57;;2.0;16389.25
0;30;2.6;2.0;2299.46
0;29;3.956164383561644;2.0;2252.22
0;51;;2.0;1551.81
2;34;14.643835616438356;4.0;23402.12
0;59;2.682191780821918;2.0;4298.66
1;30;6.887671232876714;3.0;1872.71
0;51;32.750684931506854;2.0;10211.11
1;36;1.0767123287671232;3.0;3647.09
0;51;9.517808219178082;1.0;2057.17
0;38;8.684931506849315;2.0;10751.48
0;37;3.0520547945205485;1.0;2742.41
1;29;8.673972602739726;2.0;5758.47
0;50;3.0493150684931507;2.0;2582.36
0;57;;2.0;5086.44
0;58;;1.0;6433.88
0;63;23.863013698630137;2.0;7923.79
1;32;8.128767123287671;3.0;685.63
0;57;13.194520547945206;2.0;6202.62
1;39;6.189041095890411;3.0;7011.17
1;37;3.2109589041095887;3.0;2383.73
2;30;0.2958904109589041;4.0;2667.05
1;35;4.550684931506848;3.0;6739.24
3;43;13.10958904109589;5.0;3657.76
0;63;5.846575342465752;1.0;1264.18
1;34;9.778082191780822;3.0;2346.01
1;44;;3.0;2203.5
0;32;5.597260273972603;1.0;1812.5
0;27;1.476712328767123;2.0;1471.61
0;50;1.747945205479452;2.0;4306.64
0;60;;2.0;2697.3
0;60;14.287671232876711;2.0;11186.47
0;52;5.219178082191782;1.0;3484.92
1;37;2.0465753424657533;3.0;1193.29
0;53;10.663013698630136;2.0;3586.43
1;39;11.183561643835615;2.0;2126.5
2;40;10.547945205479452;4.0;15717.07
0;60;;1.0;3335.03
1;39;6.882191780821918;3.0;3708.26
0;43;3.783561643835617;1.0;1334.29
2;39;18.13972602739726;4.0;1918.44
0;59;;2.0;6190.53
0;64;;2.0;1350.5
0;53;2.6356164383561644;2.0;809.81
1;35;2.202739726027397;3.0;11684.07
0;45;15.778082191780822;2.0;2677.81
0;44;0.8602739726027397;2.0;496.18
0;67;;2.0;8344.29
0;48;4.7095890410958905;2.0;3479.6
0;60;14.287671232876711;2.0;2640.04
0;39;11.92054794520548;2.0;2120.88
0;54;3.1808219178082187;2.0;5029.64
0;42;8.876712328767123;1.0;3693.82
0;55;23.56438356164384;1.0;5005.45
0;31;0.3835616438356164;2.0;3584.63
0;30;7.372602739726028;2.0;2370.57
1;37;4.441095890410959;2.0;888.76
1;56;0.3205479452054795;3.0;1599.73
0;55;;2.0;4347.77
0;33;0.8410958904109589;2.0;926.67
1;35;3.3232876712328765;3.0;11376.7
0;60;;2.0;4654.77
1;29;6.016438356164382;3.0;2108.57
0;67;;2.0;2975.27
0;41;;1.0;7381.29
1;34;6.8;3.0;3041.34
1;51;8.021917808219179;3.0;4613.44
0;64;;2.0;9101.32
1;30;5.657534246575342;3.0;3914.58
0;62;;2.0;1679.21
0;67;;2.0;3995.47
1;49;16.63013698630137;2.0;15313.02
0;46;8.038356164383561;2.0;15035.36
2;34;8.747945205479452;4.0;3796.21
0;24;0.5945205479452055;1.0;4108.58
0;33;3.8465753424657536;2.0;4626.47
2;39;13.0;4.0;4600.09
1;39;12.591780821917803;3.0;2488.0
1;29;3.72054794520548;3.0;2701.51
0;39;8.052054794520547;1.0;3305.32
0;47;6.4301369863013695;2.0;973.77
0;37;12.01917808219178;2.0;7830.68
2;34;4.931506849315068;4.0;4271.47
0;57;;2.0;818.31
2;27;2.73972602739726;4.0;3624.6
1;31;2.2109589041095887;3.0;3644.16
0;64;;2.0;3829.7
0;68;;1.0;926.35
0;36;8.6;2.0;10991.32
0;48;10.73150684931507;2.0;1541.5
1;48;3.602739726027397;3.0;1284.24
0;51;30.117808219178084;2.0;2555.7
1;46;6.950684931506848;3.0;5238.76
0;28;2.180821917808219;1.0;2730.63
0;61;;1.0;9817.14
1;31;4.597260273972604;3.0;1609.11
0;42;4.008219178082192;2.0;11456.5
1;36;13.136986301369864;3.0;6208.37
0;34;13.523287671232874;2.0;3781.04
0;48;1.6986301369863013;2.0;3564.38
0;41;2.7260273972602738;2.0;4457.5
0;40;2.904109589041096;2.0;1451.61
1;31;10.427397260273972;3.0;7648.92
0;24;4.413698630136986;1.0;2890.13
1;48;7.810958904109589;3.0;12194.14
0;31;0.8438356164383561;1.0;1344.15
2;38;5.175342465753425;4.0;3018.89
0;54;16.389041095890413;2.0;2587.57
0;50;21.45205479452055;1.0;1648.65
1;37;9.26027397260274;3.0;3743.06
0;45;3.854794520547945;1.0;1989.32
0;56;;2.0;1206.21
1;37;15.449315068493153;3.0;13812.47
2;36;1.5534246575342463;4.0;18367.15
2;39;19.36438356164384;4.0;11601.3
0;58;;2.0;1360.59
0;54;0.7835616438356164;2.0;1249.17
1;38;19.3972602739726;3.0;5686.13
0;48;0.6273972602739726;2.0;4786.69
0;57;;1.0;8730.9
0;53;5.279452054794521;2.0;1676.46
0;50;6.550684931506848;1.0;1642.15
0;42;9.597260273972603;2.0;9777.84
0;53;2.9616438356164383;2.0;12269.51
0;64;;2.0;8073.14
1;31;9.884931506849314;3.0;5778.89
0;57;35.14246575342466;2.0;9406.66
2;36;7.4520547945205475;4.0;3219.77
0;52;9.882191780821918;2.0;9648.4
0;35;4.964383561643834;2.0;3515.42
0;57;12.950684931506853;2.0;12342.39
0;35;2.1534246575342464;2.0;2853.39
1;28;5.931506849315069;3.0;3222.86
2;36;7.4520547945205475;4.0;3219.77
0;43;4.178082191780821;2.0;1459.93
2;34;14.643835616438356;4.0;3317.78
0;26;4.586301369863014;2.0;1602.76
0;55;9.76986301369863;2.0;8664.65
2;29;4.216438356164384;4.0;4822.25
0;60;1.5835616438356164;2.0;1320.69
0;51;4.216438356164384;1.0;3217.23
1;30;2.345205479452055;3.0;325.33
0;54;7.0109589041095886;2.0;3673.92
0;47;5.6876712328767125;2.0;5610.66
0;24;4.7972602739726025;1.0;5152.37
0;61;;1.0;3484.7
0;33;0.8410958904109589;2.0;830.53
0;61;;1.0;2232.07
0;40;14.950684931506853;2.0;3166.9
0;42;8.767123287671232;2.0;4312.84
1;44;2.5342465753424657;3.0;4405.56
0;28;5.679452054794519;1.0;1715.31
1;41;4.016438356164383;3.0;6862.84
0;60;;1.0;3055.06
0;47;2.9616438356164383;2.0;6131.04
2;32;1.2602739726027397;4.0;1081.3
0;46;25.72328767123288;2.0;15063.67
0;24;6.032876712328767;2.0;3525.96
0;33;10.183561643835615;2.0;2224.44
0;38;6.216438356164384;2.0;4717.22
0;32;10.252054794520548;2.0;8726.28
0;39;9.432876712328769;2.0;4653.87
2;31;6.3863013698630136;4.0;2221.58
1;35;9.284931506849317;3.0;2691.02
0;35;6.4301369863013695;2.0;7729.94
0;61;40.57534246575342;2.0;9458.53
0;44;1.4328767123287671;2.0;2133.48
0;38;5.120547945205479;2.0;2627.29
2;32;3.624657534246576;4.0;1488.5
0;64;;1.0;2728.43
0;27;4.178082191780821;2.0;2790.76
1;34;1.0767123287671232;3.0;1596.53
2;48;11.794520547945206;4.0;1741.02
0;59;;2.0;1612.55
0;26;3.2684931506849315;1.0;1659.46
0;62;37.53150684931507;2.0;10018.91
0;34;11.065753424657538;2.0;6139.04
0;48;1.7808219178082192;2.0;998.47
0;32;5.238356164383561;1.0;4116.45
0;66;;2.0;4657.47
2;41;1.8465753424657527;4.0;2188.88
0;33;0.5123287671232877;2.0;7634.61
0;27;6.583561643835616;1.0;2479.71
0;43;5.994520547945205;2.0;1143.43
1;42;10.01917808219178;3.0;3138.69
0;57;;2.0;2484.86
2;37;1.0027397260273974;4.0;866.13
0;43;7.967123287671233;1.0;5115.21
0;60;;2.0;3104.42
0;25;6.090410958904108;2.0;1954.29
2;41;19.67945205479452;4.0;15025.03
0;67;;2.0;4798.82
1;41;0.2986301369863013;3.0;1705.16
0;56;;2.0;5320.85
0;62;;2.0;3998.14
0;49;8.367123287671232;1.0;6046.65
0;43;7.967123287671233;1.0;5115.21
0;50;20.5972602739726;2.0;14981.49
0;57;4.635616438356164;2.0;2629.21
0;62;;2.0;1037.4
0;44;1.2602739726027397;1.0;1953.07
0;47;;2.0;8978.57
0;27;1.1232876712328768;2.0;3854.97
0;57;;1.0;6253.3
1;45;11.02191780821918;2.0;1736.03
0;63;;1.0;3990.74
1;33;1.5753424657534247;3.0;812.45
0;41;3.767123287671233;2.0;1261.0
0;24;4.608219178082192;1.0;1958.55
0;58;4.586301369863014;2.0;3327.59
0;39;5.356164383561644;1.0;3621.08
1;40;13.347945205479451;3.0;1617.58
0;57;4.336986301369863;2.0;5018.52
3;31;3.96986301369863;5.0;2822.1
0;56;;2.0;1725.26
1;38;10.389041095890413;2.0;8236.95
1;44;3.994520547945205;3.0;8576.21
1;50;5.756164383561643;2.0;1926.29
0;57;;1.0;456.38
1;26;7.386301369863013;3.0;1528.67
0;53;8.961643835616439;1.0;5416.58
0;59;;2.0;1577.61
1;54;18.76438356164384;3.0;5207.9
0;46;2.249315068493151;2.0;867.17
0;48;6.8054794520547945;2.0;5474.54
0;65;;2.0;4949.14
1;32;5.849315068493151;2.0;2863.47
0;35;6.263013698630138;2.0;3735.6
0;47;9.575342465753424;2.0;9109.65
0;54;;2.0;1038.94
0;60;16.065753424657533;2.0;6183.88
0;62;;1.0;1425.5
3;44;2.73972602739726;5.0;5798.5
2;45;8.46027397260274;4.0;5369.83
0;54;3.1808219178082187;2.0;13535.3
0;53;3.4301369863013704;2.0;1810.81
1;39;10.424657534246576;3.0;1938.93
0;52;29.64657534246575;2.0;12204.72
0;52;;2.0;2602.85
1;37;4.441095890410959;2.0;888.76
1;43;7.386301369863013;3.0;1958.18
2;33;4.6876712328767125;4.0;2602.71
1;40;0.284931506849315;3.0;6546.56
0;49;9.523287671232875;2.0;7234.71
3;28;6.347945205479452;5.0;8235.92
1;46;1.1150684931506851;3.0;2699.51
0;63;;1.0;2327.57
0;42;8.263013698630138;2.0;1850.18
0;32;14.263013698630138;1.0;3422.87
2;28;8.183561643835617;4.0;3657.87
0;57;6.821917808219178;2.0;8455.43
1;31;1.7945205479452055;3.0;5356.89
1;41;5.358904109589041;3.0;1934.8
0;48;3.276712328767123;2.0;3227.41
1;46;2.2109589041095887;3.0;5615.56
0;46;15.726027397260276;2.0;3392.31
0;45;;2.0;12557.98
0;27;5.578082191780823;2.0;21265.34
1;34;6.846575342465752;3.0;2434.91
1;48;24.446575342465756;3.0;41842.49
